chr1	115831675	-
chr1	115831678	+
chr1	115831679	+
chr1	115831685	-
chr1	115831729	-
chr1	115831773	-
chr1	115831774	-
chr1	115831775	+
chr1	115831783	+
chr1	115831784	-
chr1	115831790	-
chr1	115831800	-
chr1	115831810	-
chr1	115831865	-
chr1	115831875	-
chr1	115831876	-
chr1	115831882	+
chr1	115831887	+
chr1	115831892	-
chr1	144421933	+
chr1	144421934	+
chr1	144421935	+
chr1	144421940	+
chr1	144421972	+
chr1	144421981	+
chr1	144421985	+
chr1	144421988	+
chr1	144421989	+
chr1	144422002	+
chr1	144422028	+
chr1	144422077	+
chr1	144422078	+
chr1	144422088	+
chr1	144422141	+
chr1	144422142	+
chr1	144422147	+
chr1	144422148	+
chr1	144422149	+
chr1	144422150	+
chr1	144422151	+
chr1	144422171	+
chr1	144422178	+
chr1	144422195	+
chr1	144422199	+
chr1	144422205	+
chr1	144422214	+
chr1	144422215	+
chr1	144422217	+
chr1	144422221	+
chr1	144422224	+
chr1	144422229	+
chr1	144422761	-
chr1	144422764	-
chr1	144422799	-
chr1	144422827	-
chr1	144422835	-
chr1	144442101	+
chr1	144442103	+
chr1	144442105	+
chr1	144442107	+
chr1	144442109	+
chr1	144442111	+
chr1	144442115	+
chr1	144442118	+
chr1	144442120	+
chr1	144442124	+
chr1	144442134	+
chr1	144442136	+
chr1	144442144	+
chr1	144442167	+
chr1	144442171	+
chr1	144442288	+
chr1	144442290	+
chr1	144442293	+
chr1	144442295	+
chr1	144442297	+
chr1	144442303	+
chr1	144442322	+
chr1	144442328	+
chr1	144444087	+
chr1	144444093	+
chr1	144444095	+
chr1	144444113	+
chr1	144445249	+
chr1	144445259	+
chr1	144445263	+
chr1	144445269	+
chr1	144445285	+
chr1	144445293	+
chr1	144445295	+
chr1	144445850	+
chr1	144445851	+
chr1	144445884	+
chr1	144445886	+
chr1	144445887	+
chr1	144445895	+
chr1	144445904	+
chr1	144445909	+
chr1	144445914	+
chr1	144445917	+
chr1	144445922	+
chr1	144445924	+
chr1	144445929	+
chr1	144445933	+
chr1	144445940	+
chr1	144445942	+
chr1	144445946	+
chr1	144445953	+
chr1	144445954	+
chr1	144445959	+
chr1	144445962	+
chr1	144445965	+
chr1	144445968	+
chr1	144445972	+
chr1	144445978	+
chr1	144445985	+
chr1	144445989	+
chr1	144445994	+
chr1	144446004	+
chr1	144446016	+
chr1	144446020	+
chr1	144446030	+
chr1	144446033	+
chr1	144446039	+
chr1	144446045	+
chr1	144446050	+
chr1	144446051	+
chr1	144446052	+
chr1	144446056	+
chr1	144446058	+
chr1	144446059	+
chr1	144446068	+
chr1	144446071	+
chr1	144446073	+
chr1	144446077	+
chr1	144446079	+
chr1	144446082	+
chr1	144446087	+
chr1	144446090	+
chr1	144446095	+
chr1	144446103	+
chr1	144446109	+
chr1	144446117	+
chr1	144446120	+
chr1	144446125	+
chr1	144446126	+
chr1	144446132	+
chr1	144446134	+
chr1	144446144	+
chr1	144446784	+
chr1	144446796	+
chr1	144446797	+
chr1	144446806	+
chr1	144451047	+
chr1	144451063	+
chr1	144451064	+
chr1	144451067	+
chr1	144451070	+
chr1	144451071	+
chr1	144451074	+
chr1	144451080	+
chr1	144451081	+
chr1	144451812	+
chr1	144451835	+
chr1	144451853	+
chr1	144451856	+
chr1	144451882	+
chr1	144451886	+
chr1	144451889	+
chr1	144451891	+
chr1	144451893	+
chr1	144451895	+
chr1	144451898	+
chr1	144451901	+
chr1	144451907	+
chr1	144451908	+
chr1	144451909	+
chr1	144451926	+
chr1	144451930	+
chr1	144451934	+
chr1	144451935	+
chr1	144451940	+
chr1	144451947	+
chr1	144451948	+
chr1	144451960	+
chr1	144451969	+
chr1	144451976	+
chr1	144451980	+
chr1	144451982	+
chr1	144451984	+
chr1	144451986	+
chr1	144451995	+
chr1	144452003	+
chr1	144452004	+
chr1	144452012	+
chr1	144452017	+
chr1	144452028	+
chr1	144452030	+
chr1	144452033	+
chr1	144452040	+
chr1	144452042	+
chr1	144452043	+
chr1	144452065	+
chr1	144452069	+
chr1	144452070	+
chr1	144452075	+
chr1	144452083	+
chr1	144452089	+
chr1	144452090	+
chr1	144452095	+
chr1	144452100	+
chr1	144452105	+
chr1	144452113	+
chr1	144452114	+
chr1	144452118	+
chr1	144452119	+
chr1	144452141	+
chr1	144452145	+
chr1	144452149	+
chr1	144457044	+
chr1	144457054	+
chr1	144457057	+
chr1	144457058	-
chr1	144457062	+
chr1	144457064	-
chr1	144457067	+
chr1	144457072	-
chr1	144457075	-
chr1	144457079	+
chr1	144457092	+
chr1	144457093	+
chr1	144457096	+
chr1	144457103	+
chr1	144457104	+
chr1	144457115	+
chr1	144457116	+
chr1	144457124	+
chr1	144457143	+
chr1	144457824	+
chr1	144457825	+
chr1	144457827	+
chr1	144457833	+
chr1	144457836	+
chr1	144457845	+
chr1	144457846	+
chr1	144457847	+
chr1	144457852	+
chr1	144457860	+
chr1	144457868	+
chr1	144457871	+
chr1	144457872	+
chr1	144457873	+
chr1	144457886	+
chr1	144457887	+
chr1	144457922	+
chr1	144457952	+
chr1	144457959	+
chr1	144457963	+
chr1	144457965	+
chr1	144457975	+
chr1	144457978	+
chr1	144457987	+
chr1	144457992	+
chr1	144458001	+
chr1	144458004	+
chr1	144458005	+
chr1	144458011	+
chr1	144458025	+
chr1	144458037	+
chr1	144458040	+
chr1	144458043	+
chr1	144458049	+
chr1	144458054	+
chr1	144458061	+
chr1	144458081	+
chr1	144458083	+
chr1	144458777	+
chr1	144458783	+
chr1	144458804	+
chr1	144458810	+
chr1	144458819	+
chr1	144458822	+
chr1	144458836	+
chr1	144458837	+
chr1	144458848	+
chr1	144458857	+
chr1	144458859	+
chr1	144458860	+
chr1	144458864	+
chr1	144458870	+
chr1	144458872	+
chr1	144458874	+
chr1	144458883	+
chr1	144458885	+
chr1	144458891	+
chr1	144458892	+
chr1	144458903	+
chr1	144458906	+
chr1	144458914	+
chr1	144458917	+
chr1	144458919	+
chr1	144458922	+
chr1	144458929	+
chr1	144458932	+
chr1	144458941	+
chr1	144458946	+
chr1	144458958	+
chr1	144458959	+
chr1	144458971	+
chr1	144458977	+
chr1	144458978	+
chr1	144458983	+
chr1	144458988	+
chr1	144458993	+
chr1	144458996	+
chr1	144459007	+
chr1	144459009	+
chr1	144459014	+
chr1	144459021	+
chr1	144459026	+
chr1	144459034	+
chr1	144459036	+
chr1	144459228	+
chr1	144459234	+
chr1	144459274	+
chr1	144459299	+
chr1	144459301	+
chr1	144459306	+
chr1	144459325	+
chr1	144459328	+
chr1	144459334	+
chr1	144459367	+
chr1	144459369	+
chr1	144459373	+
chr1	144459380	+
chr1	144459383	+
chr1	144459384	+
chr1	144459391	+
chr1	144459409	+
chr1	144459415	+
chr1	144459423	+
chr1	144459429	+
chr1	144459430	+
chr1	144459435	+
chr1	144459440	+
chr1	144459442	+
chr1	144459445	+
chr1	144459448	+
chr1	144459454	+
chr1	144459459	+
chr1	144459466	+
chr1	144459478	+
chr1	144459483	+
chr1	144460070	+
chr1	144460072	+
chr1	144460095	+
chr1	144460100	+
chr1	144460105	+
chr1	144460108	+
chr1	144460115	+
chr1	144460119	+
chr1	144460124	+
chr1	144460126	+
chr1	144460135	+
chr1	144460140	+
chr1	144460142	+
chr1	144460145	+
chr1	144460158	+
chr1	144460164	+
chr1	144460171	+
chr1	144460175	+
chr1	144460181	+
chr1	144460207	+
chr1	144460211	+
chr1	144460213	+
chr1	144460216	+
chr1	144460219	+
chr1	144460220	+
chr1	144460221	+
chr1	144460222	+
chr1	144460231	+
chr1	144460238	+
chr1	144460246	+
chr1	144460256	+
chr1	144460261	+
chr1	144460280	+
chr1	144460293	+
chr1	144460294	+
chr1	144460322	+
chr1	144460329	+
chr1	160288965	-
chr1	160288966	-
chr1	160288976	-
chr1	160288977	-
chr1	160288978	-
chr1	160288998	-
chr1	160289000	-
chr1	160289004	-
chr1	160289006	-
chr1	160289008	-
chr1	160289018	-
chr1	160289023	-
chr1	160289028	-
chr1	160289036	-
chr1	160289038	-
chr1	160289043	-
chr1	160289047	-
chr1	160289054	-
chr1	160289060	-
chr1	160289067	-
chr1	160289068	-
chr1	160289076	-
chr1	160289081	-
chr1	160289085	-
chr1	160289098	-
chr1	160289102	-
chr1	160289107	-
chr1	160289108	-
chr1	160289126	-
chr1	160289134	-
chr1	160289590	-
chr1	160289591	-
chr1	160289592	-
chr1	160289595	-
chr1	160289600	-
chr1	160289602	-
chr1	160289603	-
chr1	160289605	-
chr1	160289606	-
chr1	160289607	-
chr1	160289608	-
chr1	160289618	-
chr1	160289620	-
chr1	160289621	-
chr1	160289624	-
chr1	160289626	-
chr1	160289638	-
chr1	160289643	-
chr1	160289648	-
chr1	160289651	-
chr1	160289653	-
chr1	160289656	-
chr1	160289658	-
chr1	160289662	-
chr1	160289663	-
chr1	160289667	-
chr1	160289674	-
chr1	160289680	-
chr1	160289683	-
chr1	160289687	-
chr1	160289688	-
chr1	160289696	-
chr1	160289697	-
chr1	160289699	-
chr1	160289702	-
chr1	160289706	-
chr1	160289712	-
chr1	160289715	-
chr1	160289723	-
chr1	160289729	-
chr1	160289731	-
chr1	160289739	-
chr1	160289742	-
chr1	160289747	-
chr1	160289755	-
chr1	160289758	-
chr1	160289759	-
chr1	160289760	-
chr1	160289761	-
chr1	160289762	-
chr1	160289764	-
chr1	160289766	-
chr1	160289767	-
chr1	160289768	-
chr1	160289769	-
chr1	160289770	-
chr1	160289771	+
chr1	160289772	-
chr1	160289773	-
chr1	160289784	-
chr1	160289786	-
chr1	160289787	-
chr1	160289791	+
chr1	160289792	-
chr1	160289794	-
chr1	160289795	-
chr1	160289800	+
chr1	160289804	+
chr1	160289807	-
chr1	160289809	-
chr1	160289815	-
chr1	160289818	-
chr1	160289823	-
chr1	160289828	-
chr1	160289831	-
chr1	160289833	-
chr1	160289838	+
chr1	160289842	-
chr1	160289847	-
chr1	160289855	-
chr1	160289858	-
chr1	160289863	-
chr1	160289864	-
chr1	160289870	-
chr1	160289872	-
chr1	160289880	-
chr1	160293518	+
chr1	160293522	-
chr1	160293526	+
chr1	160293528	-
chr1	160293530	-
chr1	160293532	-
chr1	160293542	-
chr1	160293547	-
chr1	160293548	+
chr1	160293552	+
chr1	160293557	-
chr1	160293559	+
chr1	160293562	-
chr1	160293571	-
chr1	160293575	+
chr1	160293578	-
chr1	160293580	-
chr1	160293584	-
chr1	160293588	+
chr1	160293589	-
chr1	160293592	-
chr1	160293598	+
chr1	160293600	-
chr1	160293603	-
chr1	160293607	+
chr1	160293610	-
chr1	160293615	-
chr1	160293616	-
chr1	160293623	-
chr1	160293624	+
chr1	160293627	-
chr1	160293633	-
chr1	160293643	+
chr1	160293645	-
chr1	160293678	-
chr1	160293684	-
chr1	160293689	-
chr1	160293690	-
chr1	160293691	-
chr1	160293692	-
chr1	160293697	-
chr1	160293699	-
chr1	160293700	-
chr1	160293705	+
chr1	160293709	-
chr1	160293712	-
chr1	160293714	-
chr1	160293720	-
chr1	160293723	-
chr1	160293727	-
chr1	160293728	-
chr1	160293733	-
chr1	160293735	+
chr1	160293736	-
chr1	160293748	+
chr1	160293752	-
chr1	160293760	-
chr1	160293764	+
chr1	160293768	-
chr1	160293769	-
chr1	160293770	+
chr1	160293777	-
chr1	160293785	-
chr1	160294158	-
chr1	160294160	-
chr1	160294161	-
chr1	160294162	-
chr1	160294163	-
chr1	160294175	-
chr1	160294186	-
chr1	160294188	-
chr1	160294189	-
chr1	160294192	-
chr1	160294197	-
chr1	160294206	-
chr1	160294209	-
chr1	160294212	-
chr1	160294217	-
chr1	160294220	-
chr1	160294225	-
chr1	160294234	-
chr1	160294236	-
chr1	160294243	-
chr1	160294244	-
chr1	160294249	-
chr1	160294257	-
chr1	160294265	-
chr1	160294266	-
chr1	160294267	+
chr1	160294274	-
chr1	160294278	-
chr1	160294284	-
chr1	160295796	-
chr1	160295821	-
chr1	160295840	-
chr1	160295850	-
chr1	160297901	-
chr1	160297905	-
chr1	160297910	-
chr1	160297914	-
chr1	160297919	-
chr1	160297921	-
chr1	160297923	-
chr1	160297926	-
chr1	160297935	-
chr1	160297936	-
chr1	160297937	-
chr1	160297958	-
chr1	160297966	-
chr1	160297969	+
chr1	160297974	-
chr1	160297986	-
chr1	160297991	+
chr1	160297992	+
chr1	160297994	+
chr1	160297995	-
chr1	160297998	-
chr1	160298000	+
chr1	160298001	+
chr1	160298002	+
chr1	160298006	-
chr1	160298008	-
chr1	160298010	-
chr1	160298012	-
chr1	160298015	-
chr1	160298016	+
chr1	160298021	-
chr1	160298022	+
chr1	160298032	-
chr1	160298033	-
chr1	160298046	-
chr1	160298049	-
chr1	160298059	-
chr1	160298062	-
chr1	160298069	-
chr1	160298072	-
chr1	160298081	-
chr1	160298094	-
chr1	160298098	-
chr1	160298099	-
chr1	160298118	-
chr1	160298119	-
chr1	160298124	-
chr1	160298134	-
chr1	160298137	-
chr1	160298142	-
chr1	160298148	-
chr1	160298180	-
chr1	160299471	-
chr1	160300065	-
chr1	160300070	-
chr1	160300074	-
chr1	160300079	-
chr1	160300081	-
chr1	160300083	-
chr1	160300086	-
chr1	160300095	-
chr1	160300114	-
chr1	160300118	-
chr1	160300136	-
chr1	160300148	-
chr1	160300160	-
chr1	160300174	-
chr1	160300183	-
chr1	160300191	-
chr1	160300192	-
chr1	160300202	-
chr1	160300205	-
chr1	160300208	-
chr1	160300214	-
chr1	160300216	-
chr1	160300218	-
chr1	160300228	-
chr1	160300231	-
chr1	160300240	-
chr1	160300253	-
chr1	160300257	-
chr1	160300258	-
chr1	160300277	-
chr1	160300278	-
chr1	160300283	-
chr1	160300296	-
chr1	160300307	-
chr1	160300314	-
chr1	160300324	-
chr1	160300330	-
chr1	160300840	-
chr1	160300856	-
chr1	160300860	-
chr1	160300865	-
chr1	160300874	-
chr1	160300876	-
chr1	160300884	-
chr1	160300907	-
chr1	160300909	+
chr1	160300914	-
chr1	160300915	-
chr1	160300917	+
chr1	160300924	+
chr1	160300929	+
chr1	160300930	+
chr1	160300942	+
chr1	160300943	+
chr1	160300946	-
chr1	160300948	+
chr1	160300953	-
chr1	160300955	-
chr1	160300956	-
chr1	160300958	+
chr1	160300962	-
chr1	160300963	-
chr1	160300969	-
chr1	160300970	-
chr1	160300975	+
chr1	160300980	-
chr1	160300981	+
chr1	160300982	+
chr1	160300990	-
chr1	160300994	-
chr1	160300995	+
chr1	160300996	-
chr1	160300997	+
chr1	160300998	+
chr1	160301006	-
chr1	160301009	-
chr1	160301010	-
chr1	160301018	-
chr1	160301021	-
chr1	160301027	+
chr1	160301031	-
chr1	160301032	-
chr1	160301035	-
chr1	160301049	-
chr1	160301055	-
chr1	160301056	-
chr1	160301066	-
chr1	160301074	-
chr1	160301088	-
chr1	160301094	-
chr1	160301095	-
chr1	160301100	-
chr1	160301105	-
chr1	160301113	-
chr1	160301119	-
chr1	160301121	-
chr1	160301136	-
chr1	160301144	-
chr1	160301146	-
chr1	160301148	-
chr1	160301158	-
chr1	160301165	-
chr1	160301500	-
chr1	160301516	-
chr1	160301519	-
chr1	160301521	-
chr1	160301528	-
chr1	160301530	-
chr1	160301552	-
chr1	160301555	-
chr1	160301568	-
chr1	160301581	-
chr1	160301590	-
chr1	160301593	-
chr1	160301607	-
chr1	160301624	-
chr1	160301629	-
chr1	160301638	-
chr1	160301642	+
chr1	160301643	-
chr1	160301644	+
chr1	160301649	-
chr1	160301651	-
chr1	160301652	+
chr1	160301654	-
chr1	160301656	-
chr1	160301661	-
chr1	160301662	+
chr1	160301664	-
chr1	160301665	-
chr1	160301669	+
chr1	160301673	-
chr1	160301678	-
chr1	160301682	+
chr1	160301686	-
chr1	160301687	+
chr1	160301688	+
chr1	160301690	-
chr1	160301691	-
chr1	160301693	+
chr1	160301698	+
chr1	160301705	+
chr1	160301707	+
chr1	160301710	-
